11,147972033285648466,B
0,0,B
10,0,B
0,0,B
7,0,B
16,160000000000000000,B
5,460231502151775889,B
13,0,B
30,0,B
2,20000000000000000,B
7,0,B
10,1008041608928660,B
3,353751000000000000,B
27,0,B
48,0,B
14,0,B
2,63576100660412844,B
34,0,B
37,0,B
0,0,B
3,255000000000000000,B
3,0,B
8,3000000000000000,B
0,0,B
0,0,B
3,2567541000000000000,B
28,0,B
13,10870000000000000,B
0,0,B
0,0,B
15,10000000000000000,B
8,0,B
0,0,B
0,0,B
5,303000000000000000,B
12,117000000000000000,B
2,92280000000000000,B
0,0,B
7,112278996612057801,B
3,218718000000000000,B
5,10000000000000000,B
0,0,B
28,100000000000000000,B
12,153458540007012507,B
12,1999750000000000000,B
45,0,B
27,0,B
22,0,B
7,810000000000000000,B
15,400000000000000000,B
0,0,B
4,0,B
41,0,B
0,0,B
0,0,B
3,19500000000000000,B
14,0,B
32,0,B
7,119575300000000000,B
10,20000000000000000,B
0,0,B
0,0,B
0,0,B
